,date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,price_increase
3784,0.880581,5,0.042553,0.083103,0.397352,0.005511,0.471258,0.530263,1
25819,0.43847600000000003,3,0.9361700000000001,0.053951,0.409402,0.003467,0.422915,0.414912,0
1695,0.44728100000000004,1,0.170213,0.01264,0.202618,0.0008269999999999999,0.223977,0.5574560000000001,0
34814,0.022477,1,0.702128,0.09814500000000001,0.48557,0.003467,0.422915,0.414912,1
9056,0.8898280000000001,4,0.744681,0.113817,0.853764,0.007877,0.8213360000000001,0.28114,1
9607,0.018141,1,0.276596,0.075057,0.405237,0.003467,0.422915,0.414912,0
3441,0.465466,1,0.6382979999999999,0.070283,0.57587,0.004786,0.47203500000000004,0.495175,1
3030,0.46966899999999995,6,0.595745,0.045545,0.353466,0.003068,0.382444,0.506579,1
15191,0.44763500000000006,2,0.085106,0.036657999999999996,0.416394,0.00168,0.41999,0.765789,0
18755,0.429892,6,0.170213,0.06614,0.11841700000000001,0.003467,0.422915,0.414912,0
5416,0.868015,0,0.40425500000000003,0.032063999999999995,0.365665,0.00085,0.22449499999999997,0.858333,0
6435,0.47316499999999995,1,0.255319,0.044464,0.384409,0.0025670000000000003,0.42698100000000005,0.372368,1
15030,0.009292,2,0.5319149999999999,0.10661099999999998,0.632699,0.003467,0.422915,0.414912,1
13579,0.031282,5,1.0,0.054641999999999996,0.233413,0.003467,0.422915,0.414912,0
29154,0.44776800000000005,5,0.893617,0.036538,0.567986,0.00247,0.433972,0.571491,0
1709,0.44321000000000005,6,0.361702,0.046294999999999996,0.477239,0.003118,0.331952,0.5478069999999999,0
28217,0.899164,6,0.382979,0.08946799999999999,0.546415,0.005671,0.40523000000000003,0.632895,1
33546,0.47418299999999997,3,0.23404299999999997,0.028342000000000003,0.292175,0.0018260000000000001,0.235629,0.7986840000000001,1
16691,0.013715999999999999,5,0.085106,0.051549,0.32371300000000003,0.003467,0.422915,0.414912,1
19422,0.425645,0,0.276596,0.074817,0.154567,0.003467,0.422915,0.414912,1
6813,0.451396,3,0.87234,0.047945999999999996,0.7049989999999999,0.0031739999999999997,0.575867,0.629386,1
33903,0.017566,2,0.46808500000000003,0.068842,0.524249,0.003467,0.422915,0.414912,0
12518,0.013715999999999999,5,0.723404,0.045755000000000004,0.386641,0.003467,0.422915,0.414912,0
14666,0.022167,1,0.893617,0.046445,0.377864,0.003467,0.422915,0.414912,0
34789,0.8981899999999999,5,0.510638,0.14035699999999998,0.751265,0.008884,0.659762,0.688158,1
2938,0.443166,5,0.510638,0.045094,0.543291,0.003085,0.52667,0.458772,0
10498,0.42498100000000005,6,0.06383,0.040801,0.08866399999999999,0.003467,0.422915,0.414912,0
8519,0.889739,2,0.10638299999999999,0.058845,0.344987,0.003282,0.42749899999999996,0.611404,1
36741,0.8942969999999999,0,0.553191,0.057133,0.42532,0.003635,0.318488,0.647368,0
19830,0.46006800000000003,5,0.446809,0.030352999999999998,0.535406,0.002027,0.530813,0.41315799999999997,0
30089,0.46524499999999996,3,0.276596,0.057284,0.423683,0.003918,0.364319,0.324561,1
19596,0.425512,4,0.617021,0.060376,0.483041,0.003467,0.422915,0.414912,0
1103,0.022919,4,0.87234,0.052570000000000006,0.36596300000000004,0.003467,0.422915,0.414912,0
21945,0.868015,0,0.276596,0.028100999999999998,0.18313,0.000831,0.133351,0.836404,0
4776,0.42976000000000003,3,0.978723,0.063859,0.44302299999999994,0.003467,0.422915,0.414912,0
1246,0.021856999999999998,1,0.42553199999999997,0.12081199999999999,0.5278189999999999,0.003467,0.422915,0.414912,1
37659,0.9123049999999999,4,0.765957,0.051189,0.44004799999999994,0.0035020000000000003,0.525634,0.24473699999999998,0
10660,0.425379,1,0.893617,0.101747,0.434395,0.003467,0.422915,0.414912,1
1727,0.031326,6,0.9361700000000001,0.078179,0.298572,0.003467,0.422915,0.414912,1
21474,0.027167,3,0.10638299999999999,0.049688,0.133294,0.003467,0.422915,0.414912,0
9522,0.8769969999999999,6,0.12766,0.028612000000000002,0.127194,0.0019030000000000002,0.194459,0.5425439999999999,0
33076,0.911243,1,0.21276599999999998,0.048097,0.310324,0.003135,0.284568,0.715789,1
21409,0.8846950000000001,6,0.23404299999999997,0.028672000000000003,0.144451,0.0008349999999999999,0.252719,0.67807,0
2803,0.8759790000000001,4,0.744681,0.032184,0.540762,0.000868,0.440704,0.681579,0
26160,0.009424,5,0.808511,0.041732,0.602202,0.003467,0.422915,0.414912,0
36523,0.9114639999999999,6,0.723404,0.044733999999999996,0.363136,0.0029100000000000003,0.381409,0.665351,0
11339,0.433609,4,0.595745,0.073736,0.495091,0.003467,0.422915,0.414912,1
2064,0.893633,6,0.170213,0.044884,0.24590900000000002,0.0028399999999999996,0.34541700000000003,0.804825,0
9796,0.437857,3,0.595745,0.055782000000000005,0.492859,0.003467,0.422915,0.414912,1
16607,0.013893,2,0.702128,0.043203,0.550283,0.003467,0.422915,0.414912,0
11627,0.42542399999999997,2,0.48936199999999996,0.12270299999999999,0.636864,0.003467,0.422915,0.414912,1
11896,0.031193000000000002,3,0.8510639999999999,0.102228,0.364029,0.003467,0.422915,0.414912,1
509,0.014247,3,0.893617,0.040591,0.534216,0.003467,0.422915,0.414912,0
33851,0.031326,6,0.170213,0.040351,0.052067999999999996,0.003467,0.422915,0.414912,0
27535,0.008584,0,0.6382979999999999,0.089798,0.540018,0.003467,0.422915,0.414912,1
16861,0.473652,5,0.87234,0.028312,0.405088,0.0018030000000000001,0.387364,0.637281,1
1015,0.8811110000000001,2,0.659574,0.034406,0.513835,0.002376,0.519161,0.436842,0
19765,0.44321000000000005,6,0.40425500000000003,0.049147,0.5203810000000001,0.00328,0.364319,0.48771899999999996,1
18810,0.871466,2,1.0,0.027981,0.41936899999999994,0.0016530000000000002,0.382185,0.8263159999999999,0
27844,0.026371,6,0.382979,0.083373,0.323416,0.003467,0.422915,0.414912,1
15953,0.47378400000000004,1,0.510638,0.030563,0.611128,0.002023,0.534179,0.529825,0
23751,0.45201499999999994,3,0.765957,0.115888,0.869384,0.007848,0.716727,0.291667,1
24099,0.46028900000000006,3,0.23404299999999997,0.032514999999999995,0.267331,0.002231,0.261264,0.47587700000000005,0
10897,0.026857,3,0.659574,0.13056900000000002,0.596846,0.003467,0.422915,0.414912,1
5325,0.437857,3,0.06383,0.053951,0.26866999999999996,0.003467,0.422915,0.414912,0
9260,0.45586499999999996,0,0.31914899999999996,0.047466,0.36328499999999997,0.000976,0.149146,0.853509,1
1554,0.8984559999999999,4,0.042553,0.089408,0.48661099999999996,0.005895,0.510875,0.525439,1
37949,0.01407,6,0.42553199999999997,0.051849,0.451949,0.003467,0.422915,0.414912,0
34268,0.867218,3,0.574468,0.036057,0.471883,0.002462,0.412998,0.371053,1
16000,0.009336,3,0.574468,0.10949300000000001,0.5385300000000001,0.003467,0.422915,0.414912,1
4407,1.0,1,0.0,0.06683099999999999,0.359863,0.004375,0.38710500000000003,0.5903510000000001,1
22899,0.009867,1,0.787234,0.041732,0.7518600000000001,0.003467,0.422915,0.414912,0
2294,0.907393,4,0.29787199999999997,0.064549,0.412229,0.0044329999999999994,0.477991,0.362719,1
34207,0.893943,6,0.808511,0.079621,0.702321,0.00517,0.5442779999999999,0.769737,1
24756,0.44241400000000003,2,0.21276599999999998,0.043323,0.17956,0.002939,0.171414,0.500526,0
25418,0.014159,1,0.29787199999999997,0.06767100000000001,0.509372,0.003467,0.422915,0.414912,1
20432,0.43011400000000005,4,0.829787,0.053621,0.385897,0.003467,0.422915,0.414912,0
24266,0.880757,1,0.14893599999999999,0.024228,0.062184,0.000837,0.16830699999999998,0.873246,0
10572,0.027167,3,0.31914899999999996,0.074817,0.440643,0.003467,0.422915,0.414912,1
25691,0.8673069999999999,2,0.595745,0.07499700000000001,0.47872700000000007,0.004973,0.551787,0.500877,1
31884,0.907615,2,0.06383,0.058965,0.32192800000000005,0.004011,0.478509,0.404825,0
21622,0.009247,1,0.808511,0.1312,0.857929,0.003467,0.422915,0.414912,1
35541,0.442458,3,0.446809,0.057254,0.517703,0.004011,0.507509,0.500526,0
35581,0.00938,4,0.6382979999999999,0.041612,0.49910699999999997,0.003467,0.422915,0.414912,0
6283,0.8759790000000001,0,0.12766,0.027591,0.116632,0.001816,0.265665,0.6429819999999999,0
9090,0.424583,4,0.0,0.05839400000000001,0.28875300000000004,0.003467,0.422915,0.414912,1
1001,0.8987209999999999,3,0.40425500000000003,0.096223,0.6334420000000001,0.006448000000000001,0.6872090000000001,0.299561,1
33412,0.9733200000000001,1,0.29787199999999997,0.056233000000000005,0.5351090000000001,0.0038299999999999996,0.5100979999999999,0.44693,0
2401,0.018672,6,0.446809,0.070163,0.369533,0.003467,0.422915,0.414912,1
17665,0.014336000000000002,5,0.765957,0.14966400000000002,0.680899,0.003467,0.422915,0.414912,1
28369,0.43803400000000003,0,0.6382979999999999,0.085475,0.453734,0.003467,0.422915,0.414912,1
20254,0.43462700000000004,6,0.31914899999999996,0.061966999999999994,0.208123,0.003467,0.422915,0.414912,1
8336,0.031282,5,0.808511,0.054641999999999996,0.289051,0.003467,0.422915,0.414912,0
23458,0.018229,3,0.0,0.054912,0.423386,0.003467,0.422915,0.414912,1
22401,0.907615,2,0.23404299999999997,0.038069,0.246504,0.002509,0.300104,0.591228,0
27624,0.009026000000000001,3,0.893617,0.044134,0.6499550000000001,0.003467,0.422915,0.414912,0
8701,0.9031459999999999,6,0.19148900000000002,0.027831,0.123029,0.00182,0.176851,0.7074560000000001,0
30990,0.9114639999999999,6,0.48936199999999996,0.055512,0.406873,0.003614,0.43112399999999995,0.670175,1
21014,0.451484,5,0.893617,0.043383,0.628831,0.0029289999999999997,0.510616,0.592544,1
7145,0.906863,6,0.829787,0.048097,0.396608,0.003336,0.36898000000000003,0.522368,1
14,0.912084,6,0.5319149999999999,0.052270000000000004,0.350491,0.003481,0.361471,0.558772,0
1762,0.903544,1,0.510638,0.08472400000000001,0.516215,0.005625,0.461937,0.501754,1
25909,0.45130699999999996,1,0.829787,0.040651,0.6789649999999999,0.00264,0.5375449999999999,0.765351,1
27619,0.8719530000000001,6,0.553191,0.028822000000000004,0.506843,0.001743,0.358622,0.858333,0
33405,0.867926,5,0.31914899999999996,0.028372,0.572002,0.0017929999999999999,0.502848,0.723246,0
23275,0.425335,0,0.808511,0.099075,0.440791,0.003467,0.422915,0.414912,1
29989,0.885978,0,0.21276599999999998,0.026539999999999998,0.131211,0.0017120000000000002,0.191869,0.789912,0
8199,0.897969,0,0.87234,0.10928299999999999,0.6728649999999999,0.006213000000000001,0.475401,0.752632,1
33014,0.907438,5,0.170213,0.041852,0.158435,0.0028190000000000003,0.24520999999999998,0.531579,0
12700,0.8804040000000001,0,0.8510639999999999,0.038369,0.371764,0.002455,0.334283,0.705263,1
6527,0.9114639999999999,6,0.9148940000000001,0.042542,0.336953,0.002709,0.267219,0.802632,0
14272,0.017521000000000002,1,0.765957,0.132731,0.719726,0.003467,0.422915,0.414912,1
28687,0.455821,6,0.723404,0.032935,0.5,0.0021920000000000004,0.372864,0.677632,0
17761,0.889739,2,0.021277,0.050527999999999997,0.535406,0.0033490000000000004,0.44381099999999996,0.609211,1
21123,0.013672,4,0.680851,0.041552,0.441089,0.003467,0.422915,0.414912,0
22137,0.469625,5,0.829787,0.045425,0.404493,0.003118,0.391507,0.305702,0
20045,0.8672629999999999,4,0.787234,0.028071,0.37831,0.001849,0.307613,0.683333,0
7422,0.876289,4,0.574468,0.029392,0.649807,0.022781,0.967374,0.060965,0
6696,0.87589,2,0.340426,0.034586,0.61083,0.0022559999999999998,0.589332,0.527632,0
33261,0.008584,0,0.170213,0.042272000000000004,0.162303,0.003467,0.422915,0.414912,0
34084,0.018362,6,0.446809,0.054912,0.348855,0.003467,0.422915,0.414912,0
13872,0.456794,0,0.595745,0.028432,0.273133,0.000976,0.205852,0.747368,1
13495,0.8808020000000001,2,0.42553199999999997,0.029422000000000004,0.45298999999999995,0.001934,0.46348999999999996,0.612719,1
7971,0.031769,2,0.361702,0.086015,0.298126,0.003467,0.422915,0.414912,1
24630,0.872395,2,0.978723,0.036177,0.42353500000000005,0.002202,0.413516,0.724561,1
1624,0.42476,1,0.12766,0.081932,0.11559100000000001,0.003467,0.422915,0.414912,0
37072,0.42953900000000006,5,0.680851,0.081092,0.395716,0.003467,0.422915,0.414912,1
21588,0.44679399999999997,4,0.808511,0.07130399999999999,0.665129,0.004825,0.536251,0.54386,1
16871,0.447812,6,0.48936199999999996,0.042963,0.528563,0.002921,0.39487300000000003,0.522807,1
26642,0.464625,3,0.42553199999999997,0.089408,0.521125,0.006142,0.489125,0.43508800000000003,1
8128,0.027211000000000003,4,0.40425500000000003,0.09337100000000001,0.533323,0.003467,0.422915,0.414912,1
10538,0.8945620000000001,6,0.382979,0.087216,0.645641,0.005573,0.515018,0.72807,1
6505,0.45555500000000004,0,0.829787,0.038189,0.65427,0.002526,0.47333000000000003,0.725877,1
23490,0.889164,3,0.723404,0.03954,0.720916,0.0027170000000000002,0.634386,0.334649,1
553,0.877085,1,0.510638,0.058875,0.5824159999999999,0.004186,0.502071,0.182456,1
13816,0.473386,6,0.510638,0.050829,0.468462,0.0034130000000000002,0.316934,0.563158,1
37938,0.911243,1,0.10638299999999999,0.036538,0.14698,0.002362,0.277059,0.7087720000000001,0
10485,0.42476,1,0.510638,0.082833,0.453883,0.003467,0.422915,0.414912,0
5465,0.907526,0,0.787234,0.078029,0.52053,0.005111999999999999,0.372346,0.635088,1
31860,0.430025,2,0.680851,0.095743,0.600565,0.003467,0.422915,0.414912,1
37111,0.456086,5,0.87234,0.037649,0.600119,0.002553,0.45391000000000004,0.526316,0
37023,0.89881,5,0.276596,0.08472400000000001,0.483487,0.0044,0.474625,0.634211,1
13887,0.867705,0,0.31914899999999996,0.029182,0.296935,0.0008410000000000001,0.182289,0.902632,0
6923,0.443122,4,0.744681,0.103278,0.674502,0.006963,0.654324,0.41929799999999995,1
21078,0.018185,2,0.10638299999999999,0.046866000000000005,0.230884,0.003467,0.422915,0.414912,0
26544,0.023185,3,0.0,0.085385,0.370425,0.003467,0.422915,0.414912,1
22760,0.9120389999999999,5,0.87234,0.040711000000000004,0.360458,0.002711,0.375971,0.43771899999999997,0
27005,0.433432,0,0.723404,0.07385599999999999,0.540464,0.003467,0.422915,0.414912,1
22437,0.9123049999999999,4,0.6382979999999999,0.089318,0.5123479999999999,0.009443,0.70145,0.23508800000000002,1
33410,0.000708,3,0.021277,0.12570599999999998,0.476793,0.003467,0.422915,0.414912,1
13768,0.9910180000000001,5,0.829787,0.029422000000000004,0.580184,0.0019379999999999998,0.523045,0.574561,0
4460,0.8945620000000001,6,0.6382979999999999,0.066561,0.474412,0.004173,0.45106199999999996,0.825,1
16585,0.49126099999999995,4,0.21276599999999998,0.026810000000000004,0.17346,0.00182,0.198602,0.598246,0
21901,0.8940309999999999,1,0.787234,0.119281,0.8795,0.007931,0.772139,0.526754,1
25028,0.8681030000000001,2,0.893617,0.028762,0.433353,0.001888,0.362248,0.725877,0
3051,0.439051,2,0.595745,0.055062,0.49643000000000004,0.003467,0.422915,0.414912,0
17345,0.8769520000000001,5,0.021277,0.032455,0.32044,0.002133,0.29440700000000003,0.545175,1
329,0.880359,6,0.10638299999999999,0.042482,0.19131199999999998,0.002862,0.251683,0.47807,0
25149,0.47400600000000004,6,0.6382979999999999,0.032244999999999996,0.406427,0.002177,0.348006,0.637281,1
21417,0.8985,5,0.553191,0.087697,0.507736,0.005789,0.591144,0.292982,1
11009,0.022654,5,0.48936199999999996,0.098955,0.36983,0.003467,0.422915,0.414912,1
25813,0.9821690000000001,3,0.170213,0.051129,0.23251999999999998,0.003286,0.328586,0.745175,0
15471,0.023141,2,0.340426,0.08946799999999999,0.497173,0.003467,0.422915,0.414912,0
30025,0.473563,0,0.0,0.027291000000000003,0.276108,0.001832,0.29181799999999997,0.530702,1
31106,0.9120389999999999,5,0.744681,0.042933,0.41654300000000005,0.0028870000000000002,0.44717799999999996,0.364035,0
10250,0.0009289999999999999,1,0.553191,0.043983,0.480512,0.003467,0.422915,0.414912,0
8319,0.013451,6,0.14893599999999999,0.059625,0.173163,0.003467,0.422915,0.414912,0
9004,0.005044,4,0.276596,0.09208,0.49895900000000004,0.003467,0.422915,0.414912,1
26345,0.456705,5,0.19148900000000002,0.021166,0.228206,0.00141,0.266183,0.7570180000000001,0
2018,0.42568900000000004,1,0.46808500000000003,0.076498,0.542249,0.003467,0.422915,0.414912,0
6543,0.45228100000000004,2,0.23404299999999997,0.030893,0.33219299999999996,0.002081,0.316157,0.748684,0
36764,0.876864,3,0.042553,0.028762,0.25424,0.001888,0.347747,0.42061400000000004,0
29751,0.871864,4,0.744681,0.033085,0.64222,0.002189,0.553599,0.5359649999999999,0
395,0.474492,3,0.42553199999999997,0.050949,0.45834600000000003,0.003454,0.329881,0.49035100000000004,0
18376,0.000487,5,0.06383,0.045214,0.339929,0.003467,0.422915,0.414912,0
30269,0.42945,3,0.702128,0.07721900000000001,0.550729,0.003467,0.422915,0.414912,1
26448,0.023096000000000002,1,0.0,0.08895800000000001,0.37474,0.003467,0.422915,0.414912,1
30457,0.44679399999999997,4,0.382979,0.064969,0.663791,0.004462,0.571724,0.45701800000000004,1
20182,0.45130699999999996,1,0.31914899999999996,0.038729,0.564713,0.002445,0.492491,0.717544,0
12609,0.894783,4,0.808511,0.096013,0.8842610000000001,0.0063170000000000006,0.738736,0.49649099999999996,0
30462,0.018539,3,0.680851,0.08880700000000001,0.47158599999999995,0.003467,0.422915,0.414912,1
31824,0.004469,5,0.6382979999999999,0.043683,0.307795,0.003467,0.422915,0.414912,0
13536,0.004646,2,0.893617,0.152756,0.602946,0.003467,0.422915,0.414912,1
24443,0.8981020000000001,3,0.46808500000000003,0.076588,0.634633,0.005044,0.6123770000000001,0.5776319999999999,1
10950,0.451484,5,0.21276599999999998,0.038699000000000004,0.29277,0.000976,0.316416,0.662719,0
14937,0.45586499999999996,0,0.361702,0.035037,0.504612,0.001248,0.22086999999999998,0.7219300000000001,0
15716,0.46520100000000003,2,0.5319149999999999,0.066771,0.47500699999999996,0.004564,0.498964,0.176754,1
16035,0.438963,0,0.510638,0.057974,0.472181,0.003467,0.422915,0.414912,1
26874,0.45675,6,0.765957,0.038189,0.538084,0.002601,0.47566,0.586404,1
17139,0.903013,3,0.595745,0.087426,0.475454,0.005914,0.622734,0.376316,0
9195,0.027123,2,0.340426,0.073616,0.49271099999999995,0.003467,0.422915,0.414912,1
9433,0.455909,1,0.170213,0.031914,0.21258600000000002,0.002104,0.23329899999999998,0.7627189999999999,0
26287,0.425601,6,0.10638299999999999,0.05524199999999999,0.068432,0.003467,0.422915,0.414912,0
13962,0.43790100000000004,4,0.29787199999999997,0.057553999999999994,0.34528400000000004,0.003467,0.422915,0.414912,1
26383,0.027255,5,0.21276599999999998,0.073226,0.15471600000000002,0.003467,0.422915,0.414912,0
23220,0.022211,2,0.617021,0.062838,0.439899,0.003467,0.422915,0.414912,0
2194,0.031459,2,0.9361700000000001,0.10949300000000001,0.43052700000000005,0.003467,0.422915,0.414912,1
38058,0.889208,4,0.510638,0.029062,0.5468609999999999,0.0020050000000000003,0.534179,0.408333,0
9635,0.442237,4,0.8510639999999999,0.055182,0.423237,0.003467,0.422915,0.414912,0
12682,0.00969,4,0.595745,0.07896,0.599524,0.003467,0.422915,0.414912,1
15171,0.9031020000000001,5,0.574468,0.076258,0.47813199999999995,0.005102000000000001,0.5225270000000001,0.479386,1
25639,0.01323,1,0.9148940000000001,0.041582,0.483933,0.003467,0.422915,0.414912,0
1753,0.469271,4,0.9148940000000001,0.044704,0.439899,0.0029579999999999997,0.279648,0.564912,0
6296,0.452237,1,0.06383,0.03909,0.308093,0.002711,0.3739,0.395175,1
3080,0.451263,0,0.40425500000000003,0.041041,0.539125,0.002549,0.30372899999999997,0.8907889999999999,1
17195,0.8901379999999999,4,0.87234,0.079711,0.786373,0.005463,0.631279,0.47456099999999996,1
12016,0.87213,3,0.978723,0.031674,0.412526,0.0008640000000000001,0.386069,0.806579,1
17144,0.45201499999999994,3,0.10638299999999999,0.040891000000000004,0.39750100000000005,0.0028,0.379078,0.652632,0
7053,0.438697,1,0.255319,0.050588,0.3072,0.003467,0.422915,0.414912,0
21755,0.434096,1,0.340426,0.071965,0.563225,0.003467,0.422915,0.414912,1
1145,0.8716870000000001,0,1.0,0.026389999999999997,0.24174400000000001,0.0016829999999999998,0.292595,0.8675440000000001,0
31519,0.027431999999999998,2,0.085106,0.049388,0.16780699999999998,0.003467,0.422915,0.414912,0
2376,0.005309,3,0.40425500000000003,0.077939,0.667956,0.003467,0.422915,0.414912,0
19658,0.45157299999999995,0,0.40425500000000003,0.040381,0.625112,0.000953,0.296737,0.777193,1
22064,0.9688950000000001,0,0.29787199999999997,0.025608999999999996,0.22359400000000001,0.001527,0.165199,0.787719,0
35783,0.424937,5,0.893617,0.074517,0.275364,0.003467,0.422915,0.414912,1
5819,0.017963999999999997,4,0.276596,0.076318,0.473966,0.003467,0.422915,0.414912,0
21792,0.0051329999999999995,6,0.765957,0.075267,0.634484,0.003467,0.422915,0.414912,1
8072,0.46874,6,0.276596,0.028942000000000002,0.274918,0.001948,0.267996,0.5842109999999999,0
16157,0.893766,2,0.808511,0.081722,0.756323,0.005501,0.632574,0.438158,1
16094,0.031636000000000004,6,0.8510639999999999,0.068482,0.34513499999999997,0.003467,0.422915,0.414912,1
33094,0.8678819999999999,4,0.021277,0.027651,0.29396,0.000908,0.31356799999999996,0.705263,0
866,0.433521,2,0.744681,0.072475,0.438857,0.003467,0.422915,0.414912,1
10463,0.447237,0,0.40425500000000003,0.042752,0.609491,0.002503,0.295702,0.765789,1
19982,0.00469,3,0.21276599999999998,0.075627,0.242339,0.003467,0.422915,0.414912,0
7474,0.8808459999999999,3,0.9574469999999999,0.036478,0.433353,0.001994,0.347488,0.731579,1
35993,0.915667,3,0.87234,0.045485000000000005,0.39229400000000003,0.0031219999999999998,0.46996400000000005,0.336404,0
33367,0.438388,1,0.574468,0.061727,0.492413,0.003467,0.422915,0.414912,0
24484,0.907216,0,0.978723,0.09439199999999999,0.370425,0.006182,0.460642,0.573684,1
30376,0.8725719999999999,6,0.06383,0.033806,0.205296,0.000889,0.316416,0.7254390000000001,1
38367,0.009203,0,0.9148940000000001,0.043203,0.63136,0.003467,0.422915,0.414912,0
22846,0.000752,4,0.8510639999999999,0.095473,0.5002979999999999,0.003467,0.422915,0.414912,1
1604,0.912438,0,0.5319149999999999,0.044614,0.299018,0.002919,0.258415,0.680702,1
38209,0.027077999999999998,1,0.595745,0.077249,0.43796499999999994,0.003467,0.422915,0.414912,0
36805,0.014247,3,0.170213,0.040591,0.17837,0.003467,0.422915,0.414912,0
36795,0.013893,2,0.893617,0.074877,0.6462359999999999,0.003467,0.422915,0.414912,1
4958,0.46024499999999996,2,0.446809,0.047526,0.529456,0.003259,0.555153,0.212281,1
13241,0.469758,1,0.8510639999999999,0.041522,0.461321,0.00286,0.40523000000000003,0.32719299999999996,0
18723,0.004379999999999999,3,0.8510639999999999,0.045394,0.599375,0.003467,0.422915,0.414912,0
15825,0.447193,6,0.510638,0.042752,0.445254,0.002892,0.382444,0.6307020000000001,0
24944,0.881067,1,0.6382979999999999,0.055541999999999994,0.498066,0.0038759999999999997,0.5176069999999999,0.249561,1
23889,0.915623,2,0.723404,0.074637,0.47158599999999995,0.005083,0.528483,0.243421,1
21270,0.026503,2,0.702128,0.099736,0.46414799999999995,0.003467,0.422915,0.414912,1
13834,0.456617,3,0.617021,0.032154,0.47961899999999996,0.002183,0.592957,0.45570200000000005,0
32095,0.8990309999999999,3,0.8510639999999999,0.08265299999999999,0.695775,0.005492,0.586484,0.5289470000000001,1
1033,0.45657299999999995,2,0.19148900000000002,0.023538,0.24709899999999999,0.001564,0.30243400000000004,0.7912279999999999,0
20004,0.9069950000000001,2,0.680851,0.041401,0.47158599999999995,0.002875,0.602538,0.25350900000000004,0
33635,0.008584,0,0.680851,0.106071,0.561738,0.003467,0.422915,0.414912,1
30963,0.898633,1,0.0,0.09060900000000001,0.402559,0.005922,0.402382,0.49035100000000004,1
27138,0.004469,5,0.31914899999999996,0.08949800000000001,0.39229400000000003,0.003467,0.422915,0.414912,1
15674,0.89881,5,0.893617,0.045935000000000004,0.45507299999999995,0.0031219999999999998,0.44510600000000006,0.410088,0
28279,0.022654,5,0.9574469999999999,0.081812,0.304671,0.003467,0.422915,0.414912,0
13128,0.911243,1,0.085106,0.043683,0.165873,0.00285,0.308131,0.645614,1
8327,0.000752,4,0.255319,0.124204,0.355995,0.003467,0.422915,0.414912,1
220,0.013583000000000001,2,0.06383,0.051699,0.413865,0.003467,0.422915,0.414912,0
14544,0.8759790000000001,0,0.31914899999999996,0.027500999999999998,0.22404000000000002,0.001797,0.166494,0.7087720000000001,0
7421,0.880713,0,0.170213,0.027170999999999997,0.057721,0.001739,0.144485,0.816228,0
224,0.44754700000000003,0,0.6382979999999999,0.041822000000000005,0.35629299999999997,0.002827,0.264889,0.659211,1
10036,0.465422,0,0.06383,0.02678,0.163047,0.001805,0.278871,0.598246,0
4570,0.880581,4,0.617021,0.037258,0.49940500000000004,0.002468,0.477991,0.535088,0
16021,0.009601,2,0.31914899999999996,0.041732,0.60607,0.003467,0.422915,0.414912,0
19738,0.42524700000000004,5,0.29787199999999997,0.080611,0.297977,0.003467,0.422915,0.414912,1
2266,0.460909,3,1.0,0.038609,0.530794,0.002657,0.419731,0.431579,0
7619,0.44675,3,0.5319149999999999,0.043653,0.539274,0.002997,0.5383220000000001,0.479825,0
2179,0.43821099999999996,4,0.48936199999999996,0.083914,0.512943,0.003467,0.422915,0.414912,1
14339,0.013097,5,0.9148940000000001,0.041401,0.36507,0.003467,0.422915,0.414912,0
34794,0.474404,1,0.808511,0.032335,0.352722,0.002241,0.20688800000000002,0.45394700000000004,0
16592,0.881288,6,0.06383,0.047316000000000004,0.30452199999999996,0.003139,0.337908,0.563158,1
26933,0.013008,3,0.42553199999999997,0.048787,0.627641,0.003467,0.422915,0.414912,1
6487,0.880448,1,0.510638,0.041852,0.596697,0.002885,0.524081,0.3,1
18238,0.013494999999999998,0,0.12766,0.051249,0.205445,0.003467,0.422915,0.414912,0
18821,0.47418299999999997,3,0.340426,0.035757,0.5062479999999999,0.002426,0.32289,0.66886,1
8467,0.434184,3,0.19148900000000002,0.06325800000000001,0.22895,0.003467,0.422915,0.414912,0
9806,0.907659,3,0.9361700000000001,0.060525999999999996,0.43097299999999994,0.00409,0.43682,0.48289499999999996,1
34702,0.000531,6,0.48936199999999996,0.084064,0.33859,0.003467,0.422915,0.414912,1
34071,0.44776800000000005,5,0.446809,0.062027,0.6810470000000001,0.004340999999999999,0.602538,0.28815799999999997,1
22936,0.906818,5,0.5319149999999999,0.16209300000000001,0.616483,0.010999,0.460124,0.543421,1
22445,0.465289,4,0.6382979999999999,0.060315999999999995,0.475454,0.004175,0.485759,0.17193,1
22921,0.889784,3,0.0,0.054912,0.5740850000000001,0.0036060000000000003,0.48679399999999995,0.585526,1
37502,0.875935,3,0.12766,0.019365,0.168551,0.001356,0.266442,0.8934209999999999,0
16142,0.021856999999999998,1,0.255319,0.071995,0.303035,0.003467,0.422915,0.414912,1
12928,0.8761559999999999,1,0.87234,0.023178,0.34677199999999997,0.000567,0.264371,0.7912279999999999,0
37431,0.44272399999999995,2,0.765957,0.156719,0.702916,0.010193,0.65044,0.597807,1
19428,0.451175,5,0.659574,0.041462,0.576465,0.002742,0.523563,0.459649,0
14322,0.018583000000000002,4,0.723404,0.046745999999999996,0.434097,0.003467,0.422915,0.414912,0
15390,0.021946,3,0.446809,0.057794000000000005,0.48690900000000004,0.003467,0.422915,0.414912,1
